time,lat,lon,alt,sds01-pm2.5,sds01-pm10,sds01-TSP,sds02-pm2.5,sds02-pm10,sds02-TSP,sds03-pm2.5,sds03-pm10,sds03-TSP,sds04-pm2.5,sds04-pm10,sds04-TSP
2019-08-07 12:24:33,53.801847487,-1.54901268,63.109,nan,nan,nan,2.6,10.1,13.2,nan,nan,nan,1.5,5.8,2.2
2019-08-07 12:24:53,53.801603324,-1.549001526,65.103,nan,nan,nan,3.2,15.6,19.3,nan,nan,nan,2.2,9.4,6.5
2019-08-07 12:25:13,53.801326903,-1.549041191,72.39,nan,nan,nan,2.6,13.3,16.4,nan,nan,nan,2.5,9,6.4
2019-08-07 12:25:33,53.801114241,-1.549015878,74.322,nan,nan,nan,2,7.1,9.6,nan,nan,nan,2,5.5,2.4
2019-08-07 12:25:53,53.800865115,-1.548952769,66.92,nan,nan,nan,1.8,10.3,12.6,nan,nan,nan,1.6,9.1,5.6
2019-08-07 12:26:13,53.800751913,-1.54861167,73.304,nan,nan,nan,1.6,5.7,7.8,nan,nan,nan,2.5,9.6,7
2019-08-07 12:26:33,53.800848787,-1.548860169,76.912,nan,nan,nan,1.5,4.7,6.7,nan,nan,nan,2.2,7.3,4.4
2019-08-07 12:26:54,53.800775962,-1.548917639,78.036,nan,nan,nan,3.6,15.2,19.3,nan,nan,nan,5.2,11.6,11.7
2019-08-07 12:27:14,53.800538099,-1.548966946,72.702,nan,nan,nan,3.6,9.2,13.3,nan,nan,nan,4.8,11.9,11.6
2019-08-07 12:27:34,53.800046421,-1.549187692,69.345,nan,nan,nan,1.1,2.3,3.9,nan,nan,nan,2.1,6.6,3.6
2019-08-07 12:27:54,53.799696498,-1.549192423,73.649,nan,nan,nan,1.7,3.7,5.9,nan,nan,nan,5.3,6.7,6.9
2019-08-07 12:28:14,53.799625052,-1.548821317,62.393,nan,nan,nan,1.9,5.9,8.3,nan,nan,nan,5.2,17.3,17.4
2019-08-07 12:28:34,53.7995645,-1.548894833,55.5,nan,nan,nan,2.1,9.6,12.2,nan,nan,nan,4.4,18.6,17.9
2019-08-07 12:28:54,53.799457107,-1.549030227,49.356,nan,nan,nan,1.8,4.1,6.4,nan,nan,nan,2.4,12.7,10
2019-08-07 12:29:14,53.799303041,-1.548993983,45.177,nan,nan,nan,2,7.6,10.1,nan,nan,nan,2.6,15.5,13
2019-08-07 12:29:34,53.798997451,-1.54910697,46.167,nan,nan,nan,2,7.3,9.8,nan,nan,nan,1.8,7.3,4
2019-08-07 12:29:54,53.798772916,-1.549197922,55.809,nan,nan,nan,1.3,2.6,4.4,nan,nan,nan,1.7,5.8,2.4
2019-08-07 12:30:14,53.798564715,-1.549224148,65.012,nan,nan,nan,1.6,3,5.1,nan,nan,nan,2.1,7.8,4.8
2019-08-07 12:30:34,53.798238702,-1.549238022,67.17,nan,nan,nan,1.5,8.7,10.7,nan,nan,nan,4.8,57.3,6
2019-08-07 12:30:54,53.79794622,-1.549200528,67.143,nan,nan,nan,3.3,13.7,17.5,nan,nan,nan,7,67,17.9
2019-08-07 12:31:14,53.797728867,-1.549152365,78.084,nan,nan,nan,9.2,28.8,13,nan,nan,nan,5.6,21.9,22.4
2019-08-07 12:31:34,53.797478049,-1.548902063,86.138,nan,nan,nan,28.4,89.4,16.3,nan,nan,nan,25.8,87.8,6.5
2019-08-07 12:31:54,53.797695402,-1.548651761,86.209,nan,nan,nan,10.7,32.4,18.1,nan,nan,nan,11.5,36.4,17.3
2019-08-07 13:30:57,53.797479167,-1.548769669,100.1,nan,nan,nan,2.3,27.2,24.5,nan,nan,nan,3,8.6,12.1
2019-08-07 13:31:17,53.797440667,-1.548529001,120.3,nan,nan,nan,3.7,71.8,19.4,nan,nan,nan,3.1,8.5,12.1
2019-08-07 13:31:37,53.797402167,-1.548288333,133.7,nan,nan,nan,2.3,9.2,6.4,nan,nan,nan,2.2,5.4,8.1
2019-08-07 13:31:57,53.797363667,-1.548408667,127.3,nan,nan,nan,2.3,9,6.2,nan,nan,nan,2,4.6,7.1
2019-08-07 13:32:17,53.797232667,-1.5482075,103.6,nan,nan,nan,2.7,8,5.6,nan,nan,nan,2.5,5.7,8.7
2019-08-07 13:32:37,53.7967195,-1.547894167,108,nan,nan,nan,2.5,6.5,3.9,nan,nan,nan,2.2,10,12.7
2019-08-07 13:32:57,53.796745333,-1.547421333,101.1,nan,nan,nan,2.4,6,3.3,nan,nan,nan,1.8,3.5,5.8
2019-08-07 13:33:17,53.796892,-1.547202167,99,nan,nan,nan,2.1,5.4,2.4,nan,nan,nan,1.9,4.1,6.5
2019-08-07 13:33:37,53.7969595,-1.546953833,96.5,nan,nan,nan,2.2,5.4,2.5,nan,nan,nan,2.3,4.6,7.4
2019-08-07 13:33:57,53.7972445,-1.546994833,98.5,nan,nan,nan,2,4.7,1.6,nan,nan,nan,2,4.7,7.2
2019-08-07 13:34:17,53.797707333,-1.547006667,98.8,nan,nan,nan,2.3,6.7,3.9,nan,nan,nan,2,3.6,6.1
2019-08-07 13:34:37,53.797822667,-1.547080167,98.8,nan,nan,nan,2.6,9.7,7.2,nan,nan,nan,2.1,3.6,6.2
2019-08-07 13:34:57,53.797955333,-1.547100333,108,nan,nan,nan,5.8,13.7,14.4,nan,nan,nan,4.1,9.9,14.5
2019-08-07 13:35:17,53.798305,-1.5469255,107.7,nan,nan,nan,5.5,14.5,14.9,nan,nan,nan,3.5,8.7,12.7
2019-08-07 13:35:37,53.798710167,-1.546913333,104.7,nan,nan,nan,2.6,8.7,6.2,nan,nan,nan,1.2,3.9,5.6
2019-08-07 13:35:57,53.7988275,-1.5470095,100.6,nan,nan,nan,1.9,10.6,7.4,nan,nan,nan,1.3,2.5,4.3
2019-08-07 13:36:17,53.799206167,-1.5470195,98.6,nan,nan,nan,2.1,7.1,4.1,nan,nan,nan,1.9,4.7,7.1
2019-08-07 13:36:38,53.799633667,-1.546888333,98.9,nan,nan,nan,1.9,3.8,0.6,nan,nan,nan,2.5,5.6,8.6
2019-08-07 13:36:58,53.7998205,-1.546524833,100.7,nan,nan,nan,1.7,4.6,1.2,nan,nan,nan,2.4,7,9.9
2019-08-07 13:37:18,53.799805167,-1.5461275,102.7,nan,nan,nan,2,8.1,5,nan,nan,nan,2.3,9.1,11.9
2019-08-07 13:37:38,53.799882,-1.545791333,101,nan,nan,nan,3.2,11.9,10,nan,nan,nan,2.8,8.2,11.5
2019-08-07 13:37:58,53.799694333,-1.545352833,81.4,nan,nan,nan,3.4,11.6,9.9,nan,nan,nan,2.6,5.2,8.3
2019-08-07 13:38:18,53.799587167,-1.545258667,77.1,nan,nan,nan,8.2,17.3,20.4,nan,nan,nan,7.2,14.6,22.3
2019-08-07 13:38:38,53.799764333,-1.544954,93.6,nan,nan,nan,9.8,18.2,22.9,nan,nan,nan,7.2,11.7,19.4
2019-08-07 13:38:58,53.799997,-1.544722167,116.8,nan,nan,nan,4.5,12.6,12,nan,nan,nan,3.2,8,11.7
2019-08-07 13:39:18,53.800292167,-1.544681333,125.8,nan,nan,nan,4.3,10.6,9.8,nan,nan,nan,3.4,7.7,11.6
2019-08-07 13:39:38,53.8006475,-1.5445405,111.2,nan,nan,nan,2.4,6.8,4.1,nan,nan,nan,2,3.3,5.8
2019-08-07 13:39:58,53.800850333,-1.544853833,101.4,nan,nan,nan,2.2,6.3,3.4,nan,nan,nan,1.9,4,6.4
2019-08-07 13:40:18,53.801064167,-1.5449145,107.9,nan,nan,nan,2.1,6.8,3.8,nan,nan,nan,1.8,3.7,6
2019-08-07 13:40:38,53.801245333,-1.544820833,127.7,nan,nan,nan,1.8,4.5,1.2,nan,nan,nan,2.3,4.6,7.4
2019-08-07 13:40:58,53.8015165,-1.545156,115.1,nan,nan,nan,2.7,7,4.6,nan,nan,nan,2.7,7.5,10.7
2019-08-07 13:41:18,53.801819667,-1.545225167,105.5,nan,nan,nan,3,6.3,4.2,nan,nan,nan,3.3,6.2,10
2019-08-07 13:41:38,53.802037833,-1.545476667,98.2,nan,nan,nan,2.7,8.6,6.2,nan,nan,nan,2.5,6.5,9.5
2019-08-07 13:41:58,53.802187667,-1.545619333,110.6,nan,nan,nan,2.5,9.2,6.6,nan,nan,nan,2.1,5.7,8.3
2019-08-07 13:42:18,53.802390833,-1.545807167,109.8,nan,nan,nan,1.9,4.4,1.2,nan,nan,nan,1.6,3.7,5.8
2019-08-07 13:42:38,53.802747167,-1.546005667,82.8,nan,nan,nan,1.7,6,2.6,nan,nan,nan,1.6,2.8,4.9
2019-08-07 13:42:58,53.802951167,-1.546007,86,nan,nan,nan,1.5,5.2,1.6,nan,nan,nan,1.4,3.8,5.7
2019-08-07 13:43:18,53.803146333,-1.546448167,75.1,nan,nan,nan,1.5,6,2.4,nan,nan,nan,1.3,2.7,4.5
2019-08-07 13:43:38,53.803311833,-1.546691667,68.4,nan,nan,nan,2.3,9.9,7.1,nan,nan,nan,1.7,5.7,7.9
2019-08-07 13:43:58,53.803522333,-1.546981667,65.7,nan,nan,nan,2.2,8.9,6,nan,nan,nan,2,5.8,8.3
2019-08-07 13:44:18,53.803667167,-1.547311333,60.4,nan,nan,nan,1.6,3.5,0,nan,nan,nan,1.7,6.1,8.3
2019-08-07 13:44:38,53.803813667,-1.5475425,63.4,nan,nan,nan,2,5.7,2.6,nan,nan,nan,1.6,5.5,7.6
2019-08-07 13:44:58,53.803932167,-1.547683167,70.5,nan,nan,nan,1.7,5.3,1.9,nan,nan,nan,1.8,8.9,11.2
2019-08-07 13:45:18,53.8041795,-1.547947,77.7,nan,nan,nan,1.4,6.1,2.4,nan,nan,nan,1.8,7.6,9.9
2019-08-07 13:45:38,53.804328667,-1.548147,83.7,nan,nan,nan,1.2,5.5,1.6,nan,nan,nan,1.7,4.8,7
2019-08-07 13:45:58,53.804484167,-1.548384167,83.9,nan,nan,nan,1.5,3.9,0.3,nan,nan,nan,1.7,3.8,6
2019-08-07 13:46:18,53.804693833,-1.548566,79.7,nan,nan,nan,1.3,5.7,1.9,nan,nan,nan,1.6,4.5,6.6
2019-08-07 13:46:38,53.804867333,-1.54872,74.8,nan,nan,nan,1.4,5.1,1.4,nan,nan,nan,2,15,17.5
2019-08-07 13:46:58,53.805026667,-1.548779333,79.4,nan,nan,nan,1.8,5.7,2.4,nan,nan,nan,2.2,16.9,19.6
2019-08-07 13:47:18,53.805127167,-1.548839,77.8,nan,nan,nan,1.9,11.6,8.4,nan,nan,nan,2.3,12.1,14.9
2019-08-07 13:47:38,53.8052795,-1.5489725,72.8,nan,nan,nan,2.5,11,8.4,nan,nan,nan,2.7,9.9,13.1
2019-08-07 13:47:58,53.805505,-1.549167,80.4,nan,nan,nan,1.5,4.2,0.6,nan,nan,nan,1.8,3.1,5.4
2019-08-07 13:48:18,53.805676167,-1.54931,80.2,nan,nan,nan,1.3,5.6,1.8,nan,nan,nan,1.7,3.8,6
2019-08-07 13:48:38,53.8058475,-1.549538833,69,nan,nan,nan,1.4,5,1.3,nan,nan,nan,1.9,3.9,6.3
2019-08-07 13:48:58,53.806030833,-1.549830167,70.6,nan,nan,nan,1.6,4.3,0.8,nan,nan,nan,1.8,4.7,7
2019-08-07 13:49:18,53.806186667,-1.550115833,69.9,nan,nan,nan,1.9,5.9,2.7,nan,nan,nan,2.3,5.9,8.7
2019-08-07 13:49:38,53.806337833,-1.550371167,71.5,nan,nan,nan,1.8,4.6,1.3,nan,nan,nan,1.8,3.6,5.9
2019-08-07 13:49:58,53.8065175,-1.550628833,74,nan,nan,nan,2,4,0.9,nan,nan,nan,1.9,2.8,5.2
2019-08-07 13:50:18,53.806676667,-1.550889333,74.2,nan,nan,nan,1.4,4.6,0.9,nan,nan,nan,1.7,4.5,6.7
2019-08-07 13:50:38,53.806846667,-1.551148833,76.1,nan,nan,nan,1.5,4.7,1.1,nan,nan,nan,1.8,4.4,6.7
2019-08-07 13:50:58,53.8070185,-1.551411833,80.4,nan,nan,nan,1.4,4.8,1.1,nan,nan,nan,1.7,4.3,6.5
2019-08-07 13:51:18,53.807146167,-1.551674667,81.3,nan,nan,nan,1.7,8.1,4.7,nan,nan,nan,1.8,5.3,7.6
2019-08-07 13:51:38,53.8073315,-1.551929167,86.2,nan,nan,nan,1.8,7.2,3.9,nan,nan,nan,1.6,4.1,6.2
2019-08-07 13:51:58,53.807543167,-1.552062333,97.9,nan,nan,nan,1.8,4.5,1.2,nan,nan,nan,1.5,2.4,4.4
2019-08-07 13:52:18,53.8077645,-1.552187333,95.1,nan,nan,nan,1.8,9.9,6.6,nan,nan,nan,1.7,8.3,10.5
2019-08-07 13:52:38,53.807975,-1.552211,93.6,nan,nan,nan,1.8,4.8,1.5,nan,nan,nan,1.7,4.2,6.4
2019-08-07 13:52:58,53.808204667,-1.552296,96.1,nan,nan,nan,2.1,5.6,2.6,nan,nan,nan,2.1,5.4,8
2019-08-07 13:53:18,53.8084275,-1.552386667,95.4,nan,nan,nan,1.9,5.5,2.3,nan,nan,nan,2.3,5.2,8
2019-08-07 13:53:38,53.808631,-1.552617,88.5,nan,nan,nan,1.7,4,0.6,nan,nan,nan,2.1,4.7,7.3
2019-08-07 13:53:58,53.808882833,-1.552829833,88.8,nan,nan,nan,2,7.1,4,nan,nan,nan,2.4,7,9.9
2019-08-07 13:54:18,53.809067667,-1.553102333,89.6,nan,nan,nan,2.1,11.9,8.9,nan,nan,nan,2.6,9.2,12.3
2019-08-07 13:54:38,53.8092215,-1.553415167,90.6,nan,nan,nan,1.5,8.4,4.8,nan,nan,nan,2.2,8.7,11.4
2019-08-07 13:54:58,53.809371667,-1.553711,91.6,nan,nan,nan,1.6,11.2,7.7,nan,nan,nan,2.2,11.6,14.3
2019-08-07 13:55:18,53.809512167,-1.554023667,91.9,nan,nan,nan,2.1,11,8,nan,nan,nan,2.4,9.6,12.5
2019-08-07 13:55:38,53.8096085,-1.554376167,89.8,nan,nan,nan,2.1,8.3,5.3,nan,nan,nan,1.9,4.8,7.2
2019-08-07 13:55:58,53.8097365,-1.554723667,91.2,nan,nan,nan,2.1,11.9,8.9,nan,nan,nan,2.1,5.4,8
2019-08-07 13:56:18,53.809852167,-1.555088,92.5,nan,nan,nan,2.2,12.2,9.3,nan,nan,nan,2.2,7.6,10.3
2019-08-07 13:56:38,53.809991833,-1.555442,92.5,nan,nan,nan,3.2,8.3,6.4,nan,nan,nan,3.1,8,11.6
2019-08-07 13:56:58,53.810150833,-1.555768,95.5,nan,nan,nan,5.5,15.1,15.5,nan,nan,nan,5.2,10.5,16.2
2019-08-07 13:57:18,53.810309167,-1.556010167,96.6,nan,nan,nan,3.1,12.1,10.1,nan,nan,nan,3.1,6.8,10.4
2019-08-07 13:57:38,53.810516,-1.556241333,95.8,nan,nan,nan,1.7,5.2,1.8,nan,nan,nan,1.8,3,5.3
2019-08-07 13:57:58,53.810594167,-1.5565625,95.2,nan,nan,nan,1.6,3.9,0.4,nan,nan,nan,1.6,2.8,4.9
2019-08-07 13:58:19,53.810440333,-1.556907667,95.8,nan,nan,nan,1.6,4.4,0.9,nan,nan,nan,1.4,2.4,4.3
2019-08-07 13:58:39,53.810278167,-1.5571865,95.3,nan,nan,nan,1.6,3.7,0.2,nan,nan,nan,2,5.7,8.2
2019-08-07 13:58:59,53.810202667,-1.557537,105.2,nan,nan,nan,1.9,3.6,0.4,nan,nan,nan,1.9,3.4,5.8
2019-08-07 13:59:19,53.80995,-1.5578095,94.6,nan,nan,nan,1.6,5,1.5,nan,nan,nan,2.1,3.7,6.3
2019-08-07 13:59:39,53.80977,-1.5579965,95.8,nan,nan,nan,1.5,3,25,nan,nan,nan,1.9,4.9,7.3
2019-08-07 13:59:59,53.809537,-1.558184667,94.8,nan,nan,nan,1.6,3.1,25.2,nan,nan,nan,2,4.3,6.8
2019-08-07 14:00:19,53.8093,-1.558304,94.7,nan,nan,nan,1.8,4.3,1,nan,nan,nan,1.6,2.8,4.9
2019-08-07 14:00:39,53.809059,-1.558397667,95.8,nan,nan,nan,1.6,5.1,1.6,nan,nan,nan,1.6,2.8,4.9
2019-08-07 14:00:59,53.80882475,-1.558549417,95.2,nan,nan,nan,1.6,4.5,1,nan,nan,nan,1.5,3.5,5.5
2019-08-07 14:01:19,53.8085905,-1.558701167,94.5,nan,nan,nan,1.7,4.3,0.9,nan,nan,nan,1.5,3.5,5.5
2019-08-07 14:01:39,53.808370833,-1.558988333,95,nan,nan,nan,1.7,3,25.2,nan,nan,nan,1.6,3,5.1
2019-08-07 14:01:59,53.808180333,-1.559196667,93,nan,nan,nan,1.9,7.1,3.9,nan,nan,nan,1.9,3.1,5.5
2019-08-07 14:02:19,53.807939833,-1.559315667,94.6,nan,nan,nan,1.4,4.1,0.4,nan,nan,nan,1.5,2.9,4.9
2019-08-07 14:02:39,53.807795667,-1.5595555,92.5,nan,nan,nan,1.5,3.2,25.2,nan,nan,nan,1.8,3.8,6.1
2019-08-07 14:02:59,53.807541667,-1.559781,95,nan,nan,nan,1.8,5,1.7,nan,nan,nan,1.7,4.9,7.1
2019-08-07 14:03:19,53.807289833,-1.5600055,95.8,nan,nan,nan,1.8,5.9,2.6,nan,nan,nan,1.9,4.6,7
2019-08-07 14:03:39,53.807030667,-1.56024,95.3,nan,nan,nan,1.7,6.9,3.5,nan,nan,nan,1.7,3.6,5.8
2019-08-07 14:03:59,53.806777667,-1.560437667,102.4,nan,nan,nan,1.7,6.1,2.7,nan,nan,nan,1.5,3,5
2019-08-07 14:04:19,53.806571167,-1.560514333,99.5,nan,nan,nan,1.7,6.5,3.1,nan,nan,nan,2,4.3,6.8
2019-08-07 14:04:39,53.806327333,-1.560436333,98.2,nan,nan,nan,1.6,6.3,2.8,nan,nan,nan,1.9,3.7,6.1
2019-08-07 14:04:59,53.806103833,-1.560267833,95.2,nan,nan,nan,2.3,14.3,11.5,nan,nan,nan,2,7.9,10.4
2019-08-07 14:05:19,53.805988,-1.5599285,90.8,nan,nan,nan,2.2,11.3,8.4,nan,nan,nan,1.7,7.2,9.4
2019-08-07 14:05:39,53.8058625,-1.559582167,90.1,nan,nan,nan,1.6,3.4,25.5,nan,nan,nan,1.5,3.5,5.5
2019-08-07 14:05:59,53.805780333,-1.559214,87.3,nan,nan,nan,1.4,5.9,2.2,nan,nan,nan,1.7,3.2,5.4
2019-08-07 14:06:19,53.805675,-1.558819667,85.1,nan,nan,nan,1.4,9.5,5.8,nan,nan,nan,1.8,3.6,5.9
2019-08-07 14:06:39,53.8055425,-1.558482667,84,nan,nan,nan,1.6,7.6,4.1,nan,nan,nan,1.6,3.5,5.6
2019-08-07 14:06:59,53.805408667,-1.558109167,82.1,nan,nan,nan,1.6,2.4,24.5,nan,nan,nan,1.5,3.3,5.3
2019-08-07 14:07:19,53.805342,-1.557686667,81.1,nan,nan,nan,1.6,4.3,0.8,nan,nan,nan,1.6,3.2,5.3
2019-08-07 14:07:39,53.805163,-1.5573925,76.5,nan,nan,nan,2,6.2,3.1,nan,nan,nan,1.9,3.7,6.1
2019-08-07 14:07:59,53.805065833,-1.557020833,76.7,nan,nan,nan,1.8,4.5,1.2,nan,nan,nan,2.1,4.4,7
2019-08-07 14:08:19,53.804943,-1.556678,78.1,nan,nan,nan,1.9,4.3,1.1,nan,nan,nan,2.2,4.5,7.2
2019-08-07 14:08:39,53.804946333,-1.5566075,83.9,nan,nan,nan,2.1,5.6,2.6,nan,nan,nan,2.2,2.9,5.6
2019-08-07 14:08:59,53.805114833,-1.556651667,89.5,nan,nan,nan,1.9,3.4,0.2,nan,nan,nan,2.1,3.2,5.8
2019-08-07 14:09:19,53.805289,-1.556662333,98.4,nan,nan,nan,2,4,0.9,nan,nan,nan,2,4.6,7.1
2019-08-07 14:09:39,53.805442833,-1.556651,109,nan,nan,nan,1.6,2.5,24.6,nan,nan,nan,1.9,4.3,6.7
2019-08-07 14:09:59,53.805743333,-1.556556833,105.9,nan,nan,nan,1.7,6.3,2.9,nan,nan,nan,1.9,4.3,6.7
2019-08-07 14:10:19,53.805850667,-1.556473167,98.7,nan,nan,nan,1.7,6.3,2.9,nan,nan,nan,1.7,5.3,7.5
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
