time,lat,lon,alt,sds01-pm2.5,sds01-pm10,sds01-TSP,sds02-pm2.5,sds02-pm10,sds02-TSP,sds03-pm2.5,sds03-pm10,sds03-TSP,sds04-pm2.5,sds04-pm10,sds04-TSP
2019-08-19 11:19:49,53.803805033,-1.546340489,69.749,nan,nan,nan,3.4,17.1,21,nan,nan,nan,3.4,9.6,4
2019-08-19 11:19:54,53.803805417,-1.546342563,68.764,nan,nan,nan,3.8,18,22.3,nan,nan,nan,3.5,9.8,4.3
2019-08-19 11:19:59,53.803805804,-1.546349395,68.2,nan,nan,nan,3.9,17.3,21.7,nan,nan,nan,3.7,11.1,5.8
2019-08-19 11:20:04,53.803808076,-1.546355939,67.854,nan,nan,nan,4.1,17.6,22.2,nan,nan,nan,3.8,11,5.8
2019-08-19 11:20:09,53.803804861,-1.546359617,67.223,nan,nan,nan,4.1,17.1,21.7,nan,nan,nan,4.1,10.8,5.9
2019-08-19 11:20:14,53.803804006,-1.546362332,67.169,nan,nan,nan,4.1,15.4,20,nan,nan,nan,4.3,11.7,7
2019-08-19 11:20:19,53.803802643,-1.546363767,67.305,nan,nan,nan,4.2,16.2,20.9,nan,nan,nan,4.2,11.8,7
2019-08-19 11:20:24,53.803799974,-1.546362853,68.166,nan,nan,nan,3.9,16,20.4,nan,nan,nan,4.1,12.4,7.5
2019-08-19 11:20:29,53.803799564,-1.546361053,68.014,nan,nan,nan,3.6,15.6,19.7,nan,nan,nan,3.6,10.5,5.1
2019-08-19 11:20:34,53.803799473,-1.546363227,68.43,nan,nan,nan,3.1,13.9,17.5,nan,nan,nan,3.6,12.5,7.1
2019-08-19 11:20:39,53.803797494,-1.546357675,69.112,nan,nan,nan,3.1,14.4,18,nan,nan,nan,3.4,12.6,7
2019-08-19 11:20:44,53.803796533,-1.546354284,70.429,nan,nan,nan,3.2,16,19.7,nan,nan,nan,3.2,11.2,5.4
2019-08-19 11:20:49,53.80379563,-1.546347985,71.222,nan,nan,nan,3.2,15.9,19.6,nan,nan,nan,3.2,12.2,6.4
2019-08-19 11:20:54,53.803793034,-1.546344668,71.359,nan,nan,nan,3.2,15.7,19.4,nan,nan,nan,3.1,11.5,5.6
2019-08-19 11:20:59,53.803790945,-1.546343852,70.649,nan,nan,nan,3.2,16.1,19.8,nan,nan,nan,3.3,11.6,5.9
2019-08-19 11:21:04,53.803790766,-1.546351725,70.713,nan,nan,nan,3.3,16.6,20.4,nan,nan,nan,3.3,11.3,5.6
2019-08-19 11:21:09,53.803790963,-1.546357306,70.896,nan,nan,nan,3.5,16.2,20.2,nan,nan,nan,3.2,12,6.2
2019-08-19 11:21:14,53.803796776,-1.546372417,70.199,nan,nan,nan,3.4,16,19.9,nan,nan,nan,3.6,12.8,7.4
2019-08-19 11:21:19,53.803797239,-1.546375906,69.653,nan,nan,nan,3.3,16.3,20.1,nan,nan,nan,3.6,11.3,5.9
2019-08-19 11:21:24,53.803797252,-1.546365671,69.912,nan,nan,nan,3.5,15.9,19.9,nan,nan,nan,3.8,13.4,8.2
2019-08-19 11:21:29,53.803777074,-1.546374377,69.139,nan,nan,nan,3.5,15.2,19.2,nan,nan,nan,3.8,14,8.8
2019-08-19 11:21:34,53.803754575,-1.546415758,68.518,nan,nan,nan,3.6,17,21.1,nan,nan,nan,3.7,13.2,7.9
2019-08-19 11:21:39,53.803732756,-1.546472717,68.251,nan,nan,nan,3.2,15.1,18.8,nan,nan,nan,3.6,11.3,5.9
